lat,lon,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12
5932585.0,600815.0,1112,1390,1830,2040,2089,2275,2464,2543,4038,2974
5932585.0,600825.0,1092,1390,1844,2051,2166,2312,2460,2581,4032,3028
5932585.0,600835.0,1084,1366,1838,2051,2166,2312,2548,2581,4032,3028
5932585.0,600845.0,1180,1416,1858,2122,2302,2425,2568,2761,3943,3062
5932585.0,600855.0,1148,1486,1946,2122,2302,2425,2786,2761,3943,3062
5932585.0,600865.0,863,1202,1536,1720,1925,2181,2386,2522,3445,2592
5932585.0,600875.0,405,716,860,1720,1925,2181,1974,2522,3445,2592
5932585.0,600885.0,362,564,668,1484,2276,2453,2604,2856,2871,2068
5932585.0,600895.0,416,708,864,1484,2276,2453,2850,2856,2871,2068
5932585.0,600905.0,634,796,1072,1461,1973,2275,2598,2714,2934,2022
5932585.0,600915.0,596,863,1096,1461,1973,2275,2378,2714,2934,2022
5932585.0,600925.0,404,682,868,1270,2069,2167,2750,2535,2663,1779
5932585.0,600935.0,452,688,916,1270,2069,2167,3006,2535,2663,1779
5932585.0,600945.0,492,648,838,1123,1854,2177,2514,2356,2263,1426
5932585.0,600955.0,306,544,722,1123,1854,2177,2346,2356,2263,1426
5932585.0,600965.0,434,572,698,886,1531,2054,2354,2137,1750,979
5932585.0,600975.0,253,432,550,886,1531,2054,2066,2137,1750,979
5932585.0,600985.0,273,386,454,860,1629,2156,1874,2176,1633,931
5932585.0,600995.0,207,372,544,860,1629,2156,1638,2176,1633,931
5932585.0,601005.0,357,553,640,1006,1851,2205,2310,2420,1829,1072
5932585.0,601015.0,332,509,657,1006,1851,2205,2294,2420,1829,1072
5932585.0,601025.0,280,486,586,889,1683,2017,2292,2355,1755,969
5932585.0,601035.0,180,333,362,889,1683,2017,1866,2355,1755,969
5932585.0,601045.0,260,411,484,754,1645,2061,2414,2338,1610,895
5932585.0,601055.0,274,461,568,754,1645,2061,2618,2338,1610,895
5932585.0,601065.0,206,395,422,864,1993,2327,2408,2617,1594,924
5932585.0,601075.0,220,382,414,864,1993,2327,2732,2617,1594,924
5932585.0,601085.0,264,528,551,1080,2247,2638,3128,2807,1858,1039
5932585.0,601095.0,297,503,609,1080,2247,2638,2824,2807,1858,1039
5932585.0,601105.0,265,464,603,1003,1848,2218,2626,2400,1981,1188
5932585.0,601115.0,293,464,574,1003,1848,2218,2500,2400,1981,1188
5932585.0,601125.0,432,584,838,1147,1724,2015,2322,2404,2167,1244
5932585.0,601135.0,432,647,868,1147,1724,2015,2306,2404,2167,1244
5932585.0,601145.0,305,500,605,893,1636,1971,2342,2336,1964,1178
5932585.0,601155.0,248,412,500,893,1636,1971,2422,2336,1964,1178
5932585.0,601165.0,322,472,651,1201,1874,2304,2454,2676,2278,1361
5932585.0,601175.0,518,691,940,1201,1874,2304,2532,2676,2278,1361
5932585.0,601185.0,360,594,794,1052,1720,1906,2114,2171,2233,1452
5932585.0,601195.0,374,522,626,1052,1720,1906,2392,2171,2233,1452
5932585.0,601205.0,301,513,634,1065,2068,2346,2420,2530,1987,1211
5932585.0,601215.0,297,476,568,1065,2068,2346,2486,2530,1987,1211
5932585.0,601225.0,270,432,550,1090,2015,2233,2152,2485,2054,1250
5932585.0,601235.0,273,497,604,1090,2015,2233,2494,2485,2054,1250
5932585.0,601245.0,259,474,497,862,1837,2168,2334,2500,1591,911
5932585.0,601255.0,246,396,410,862,1837,2168,2434,2500,1591,911
5932585.0,601265.0,161,304,336,683,1369,1630,1462,1897,1252,729
5932585.0,601275.0,141,264,252,683,1369,1630,1230,1897,1252,729
5932585.0,601285.0,150,290,296,620,1154,1316,1120,1468,1040,575
5932585.0,601295.0,193,417,374,620,1154,1316,1204,1468,1040,575
5932585.0,601305.0,294,495,472,701,1354,1717,1998,1841,1158,649
5932585.0,601315.0,250,440,467,701,1354,1717,2160,1841,1158,649
5932585.0,601325.0,194,379,382,758,1510,1751,2138,1957,1464,840
5932585.0,601335.0,238,315,400,758,1510,1751,1920,1957,1464,840
5932585.0,601345.0,251,444,529,795,1697,2009,2030,2235,1626,962
5932585.0,601355.0,330,492,571,795,1697,2009,2434,2235,1626,962
5932585.0,601365.0,320,535,639,939,1750,2165,2106,2433,1650,927
5932585.0,601375.0,355,602,647,939,1750,2165,2814,2433,1650,927
5932575.0,600195.0,672,994,1202,1684,2220,2437,2636,2706,3340,1992
5932575.0,600205.0,676,1005,1300,1733,2260,2463,2770,2745,3434,2155
5932575.0,600215.0,746,1028,1372,1733,2260,2463,2750,2745,3434,2155
5932575.0,600225.0,733,1078,1388,1761,2220,2401,2648,2664,3431,2277
5932575.0,600235.0,716,1030,1290,1761,2220,2401,2662,2664,3431,2277
5932575.0,600245.0,690,973,1238,1743,2226,2475,2552,2741,3354,2227
5932575.0,600255.0,795,1014,1246,1743,2226,2475,2556,2741,3354,2227
5932575.0,600265.0,768,1058,1274,1606,2175,2395,2502,2650,3207,2071
5932575.0,600275.0,702,958,1204,1606,2175,2395,2500,2650,3207,2071
5932575.0,600285.0,631,917,1094,1412,2037,2311,2446,2572,2946,1748
5932575.0,600295.0,550,831,1002,1412,2037,2311,2388,2572,2946,1748
5932575.0,600305.0,538,810,998,1405,2048,2271,2328,2508,2851,1669
5932575.0,600315.0,549,818,1034,1405,2048,2271,2312,2508,2851,1669
5932575.0,600325.0,567,860,1084,1435,2044,2294,2342,2512,2912,1655
5932575.0,600335.0,604,835,1054,1435,2044,2294,2178,2512,2912,1655
5932575.0,600345.0,596,772,984,1378,1854,2105,2138,2328,2940,1683
5932575.0,600355.0,526,794,968,1378,1854,2105,2196,2328,2940,1683
5932575.0,600365.0,604,862,1100,1433,1872,2047,2152,2297,3047,1849
5932575.0,600375.0,617,847,1078,1433,1872,2047,2142,2297,3047,1849
5932575.0,600385.0,590,874,1144,1456,1949,2162,2240,2421,3156,1930
5932575.0,600395.0,574,878,1090,1456,1949,2162,2314,2421,3156,1930
5932575.0,600405.0,502,811,975,1511,2062,2323,2348,2542,3219,1875
5932575.0,600415.0,514,780,979,1511,2062,2323,2374,2542,3219,1875
5932575.0,600425.0,552,834,990,1468,2099,2297,2514,2565,3137,1799
5932575.0,600435.0,542,814,990,1468,2099,2297,2464,2565,3137,1799
5932575.0,600445.0,554,787,995,1414,1943,2140,2254,2415,3051,1738
5932575.0,600455.0,501,780,952,1414,1943,2140,2214,2415,3051,1738
5932575.0,600465.0,522,787,946,1390,1908,2069,2188,2336,3081,1778
5932575.0,600475.0,568,816,973,1390,1908,2069,2128,2336,3081,1778
5932575.0,600485.0,601,854,1016,1389,1825,1985,2186,2206,3157,1894
5932575.0,600495.0,591,858,1090,1389,1825,1985,2082,2206,3157,1894
5932575.0,600505.0,662,854,1084,1361,1714,1843,1972,2104,3185,1979
5932575.0,600515.0,652,928,1142,1361,1714,1843,1952,2104,3185,1979
5932575.0,600525.0,737,933,1254,1514,1814,1940,2014,2127,3292,2366
5932575.0,600535.0,918,1166,1470,1514,1814,1940,2228,2127,3292,2366
5932575.0,600545.0,857,1132,1480,1762,2107,2384,2274,2571,3345,2338
5932575.0,600555.0,1054,1334,1762,1762,2107,2384,2446,2571,3345,2338
5932575.0,600565.0,1090,1354,1810,1979,2278,2529,2420,2774,3741,2672
5932575.0,600575.0,1096,1366,1814,1979,2278,2529,2452,2774,3741,2672
5932575.0,600585.0,1142,1450,1926,2129,2188,2370,2542,2652,4013,2863
5932575.0,600595.0,1062,1314,1780,2129,2188,2370,2406,2652,4013,2863
5932575.0,600605.0,1016,1224,1656,1989,2104,2185,2234,2466,3904,2772
5932575.0,600615.0,991,1258,1694,1989,2104,2185,2256,2466,3904,2772
5932575.0,600625.0,968,1238,1692,1970,2046,2199,2296,2441,3936,2782
5932575.0,600635.0,991,1222,1656,1970,2046,2199,2256,2441,3936,2782
5932575.0,600645.0,956,1218,1630,1964,2048,2204,2246,2481,4001,2840
5932575.0,600655.0,991,1254,1676,1964,2048,2204,2286,2481,4001,2840
5932575.0,600665.0,1064,1298,1760,1985,2081,2226,2326,2484,4037,2882
5932575.0,600675.0,1076,1350,1848,1985,2081,2226,2398,2484,4037,2882
5932575.0,600685.0,1096,1374,1832,1983,2089,2225,2400,2501,4062,2870
5932575.0,600695.0,1056,1328,1792,1983,2089,2225,2392,2501,4062,2870
5932575.0,600705.0,1042,1296,1784,1948,2097,2206,2372,2484,3995,2825
5932575.0,600715.0,978,1220,1722,1948,2097,2206,2330,2484,3995,2825
5932575.0,600725.0,928,1218,1682,1947,2042,2194,2316,2490,3968,2819
5932575.0,600735.0,984,1202,1676,1947,2042,2194,2246,2490,3968,2819
5932575.0,600745.0,988,1230,1708,1990,2074,2225,2286,2453,4005,2892
5932575.0,600755.0,997,1256,1666,1990,2074,2225,2300,2453,4005,2892
5932575.0,600765.0,1026,1290,1726,2071,2159,2315,2316,2572,4079,2974
5932575.0,600775.0,1042,1324,1798,2071,2159,2315,2424,2572,4079,2974
5932575.0,600785.0,1070,1370,1826,2138,2232,2394,2480,2618,4021,3029
5932575.0,600795.0,1000,1368,1824,2138,2232,2394,2510,2618,4021,3029
5932575.0,600805.0,1088,1340,1804,2018,2205,2292,2442,2602,3938,2950
5932575.0,600815.0,1112,1412,1900,2018,2205,2292,2596,2602,3938,2950
5932575.0,600825.0,1170,1434,1918,1818,2126,2362,2642,2664,3464,2670
5932575.0,600835.0,1088,1398,1824,1818,2126,2362,2718,2664,3464,2670
5932575.0,600845.0,881,1234,1538,1540,2037,2350,2540,2669,3121,2191
5932575.0,600855.0,737,1030,1284,1540,2037,2350,2714,2669,3121,2191
5932575.0,600865.0,626,910,1144,1139,1887,2086,2336,2295,2506,1729
5932575.0,600875.0,378,526,653,1139,1887,2086,1686,2295,2506,1729
5932575.0,600885.0,296,498,564,1020,1991,2464,2438,2787,1919,1053
5932575.0,600895.0,403,547,676,1020,1991,2464,2718,2787,1919,1053
5932575.0,600905.0,376,644,825,894,1753,2063,2436,2355,1877,1172
5932575.0,600915.0,259,440,532,894,1753,2063,2054,2355,1877,1172
5932575.0,600925.0,249,400,468,943,2047,2337,2498,2703,1964,1099
5932575.0,600935.0,324,558,710,943,2047,2337,2894,2703,1964,1099
5932575.0,600945.0,326,525,612,1090,1801,2119,2400,2451,2110,1333
5932575.0,600955.0,362,576,804,1090,1801,2119,2330,2451,2110,1333
5932575.0,600965.0,464,717,914,935,1712,1963,2160,2273,1902,1100
5932575.0,600975.0,319,513,620,935,1712,1963,2320,2273,1902,1100
5932575.0,600985.0,285,421,465,873,1687,1877,2340,2183,1844,1060
5932575.0,600995.0,284,377,552,873,1687,1877,1782,2183,1844,1060
5932575.0,601005.0,389,548,650,965,1663,1830,2230,2187,2106,1241
5932575.0,601015.0,300,490,642,965,1663,1830,1920,2187,2106,1241
5932575.0,601025.0,375,526,626,964,1694,2024,2240,2299,1961,1122
5932575.0,601035.0,236,400,491,964,1694,2024,1964,2299,1961,1122
5932575.0,601045.0,283,382,484,821,1572,1815,2010,1961,1642,964
5932575.0,601055.0,262,490,602,821,1572,1815,2098,1961,1642,964
5932575.0,601065.0,169,272,257,653,1673,1964,2040,2160,1334,787
5932575.0,601075.0,173,278,342,653,1673,1964,2060,2160,1334,787
5932575.0,601085.0,284,485,531,974,2054,2464,2580,2888,1650,879
5932575.0,601095.0,215,378,442,974,2054,2464,2348,2888,1650,879
5932575.0,601105.0,221,382,451,1058,1971,2210,2366,2549,1977,1256
5932575.0,601115.0,422,578,772,1058,1971,2210,2272,2549,1977,1256
5932575.0,601125.0,487,687,970,1106,1948,2193,2056,2391,1981,1197
5932575.0,601135.0,310,560,716,1106,1948,2193,2282,2391,1981,1197
5932575.0,601145.0,230,456,496,917,1920,2454,2526,2626,1660,975
5932575.0,601155.0,230,406,480,917,1920,2454,2644,2626,1660,975
5932575.0,601165.0,280,536,618,979,1958,2474,2952,2761,1750,952
5932575.0,601175.0,338,572,706,979,1958,2474,2648,2761,1750,952
5932575.0,601185.0,307,542,646,848,1967,2190,2398,2675,1654,947
5932575.0,601195.0,298,525,568,848,1967,2190,2858,2675,1654,947
5932575.0,601205.0,241,503,588,896,1993,2466,2902,2853,1612,855
5932575.0,601215.0,269,460,548,896,1993,2466,2508,2853,1612,855
5932575.0,601225.0,181,360,389,921,1781,2204,2238,2555,1633,923
5932575.0,601235.0,312,464,606,921,1781,2204,2524,2555,1633,923
5932575.0,601245.0,284,548,626,733,1451,1635,2224,1830,1212,797
5932575.0,601255.0,215,364,390,733,1451,1635,2106,1830,1212,797
5932575.0,601265.0,180,330,335,678,1008,1085,993,1062,975,558
5932575.0,601275.0,173,336,312,678,1008,1085,561,1062,975,558
5932575.0,601285.0,223,447,402,640,1329,1497,974,1578,1134,669
5932575.0,601295.0,211,426,390,640,1329,1497,1526,1578,1134,669
5932575.0,601305.0,296,503,489,1127,2036,2356,2568,2457,1909,1102
5932575.0,601315.0,322,596,654,1127,2036,2356,2878,2457,1909,1102
5932575.0,601325.0,460,606,741,1147,1819,1994,2470,2305,2200,1420
5932575.0,601335.0,444,651,902,1147,1819,1994,2004,2305,2200,1420
5932575.0,601345.0,379,610,778,1007,1798,2268,2450,2478,1996,1187
5932575.0,601355.0,321,491,570,1007,1798,2268,2740,2478,1996,1187
5932575.0,601365.0,288,454,630,1063,1844,2259,1980,2503,2050,1212
5932575.0,601375.0,378,530,648,1063,1844,2259,2260,2503,2050,1212
5932565.0,600195.0,634,951,1154,1684,2220,2437,2668,2706,3340,1992
5932565.0,600205.0,647,948,1202,1733,2260,2463,2588,2745,3434,2155
5932565.0,600215.0,710,998,1322,1733,2260,2463,2476,2745,3434,2155
5932565.0,600225.0,802,1072,1322,1761,2220,2401,2396,2664,3431,2277
5932565.0,600235.0,800,1060,1328,1761,2220,2401,2488,2664,3431,2277
5932565.0,600245.0,890,1132,1422,1743,2226,2475,2654,2741,3354,2227
5932565.0,600255.0,894,1186,1460,1743,2226,2475,2680,2741,3354,2227
5932565.0,600265.0,653,968,1206,1606,2175,2395,2554,2650,3207,2071
5932565.0,600275.0,568,861,1094,1606,2175,2395,2562,2650,3207,2071
5932565.0,600285.0,546,854,1028,1412,2037,2311,2446,2572,2946,1748
5932565.0,600295.0,516,808,965,1412,2037,2311,2382,2572,2946,1748
5932565.0,600305.0,522,792,965,1405,2048,2271,2390,2508,2851,1669
5932565.0,600315.0,522,818,1000,1405,2048,2271,2562,2508,2851,1669
5932565.0,600325.0,513,828,1058,1435,2044,2294,2678,2512,2912,1655
5932565.0,600335.0,546,827,1008,1435,2044,2294,2390,2512,2912,1655
5932565.0,600345.0,554,788,1008,1378,1854,2105,2244,2328,2940,1683
5932565.0,600355.0,518,796,1018,1378,1854,2105,2216,2328,2940,1683
5932565.0,600365.0,546,830,1022,1433,1872,2047,2194,2297,3047,1849
5932565.0,600375.0,575,812,1012,1433,1872,2047,2168,2297,3047,1849
5932565.0,600385.0,550,838,1072,1456,1949,2162,2224,2421,3156,1930
5932565.0,600395.0,561,844,1021,1456,1949,2162,2318,2421,3156,1930
5932565.0,600405.0,509,796,1032,1511,2062,2323,2476,2542,3219,1875
5932565.0,600415.0,510,818,1048,1511,2062,2323,2514,2542,3219,1875
5932565.0,600425.0,550,836,991,1468,2099,2297,2480,2565,3137,1799
5932565.0,600435.0,535,824,990,1468,2099,2297,2436,2565,3137,1799
5932565.0,600445.0,538,780,910,1414,1943,2140,2298,2415,3051,1738
5932565.0,600455.0,520,746,936,1414,1943,2140,2220,2415,3051,1738
5932565.0,600465.0,544,772,949,1390,1908,2069,2222,2336,3081,1778
5932565.0,600475.0,544,820,969,1390,1908,2069,2106,2336,3081,1778
5932565.0,600485.0,526,820,971,1389,1825,1985,2082,2206,3157,1894
5932565.0,600495.0,533,802,986,1389,1825,1985,2156,2206,3157,1894
5932565.0,600505.0,540,776,990,1361,1714,1843,2116,2104,3185,1979
5932565.0,600515.0,530,778,1010,1361,1714,1843,2036,2104,3185,1979
5932565.0,600525.0,656,882,1148,1514,1814,1940,2058,2127,3292,2366
5932565.0,600535.0,856,1058,1360,1514,1814,1940,2216,2127,3292,2366
5932565.0,600545.0,710,1014,1300,1762,2107,2384,2402,2571,3345,2338
5932565.0,600555.0,722,988,1300,1762,2107,2384,2674,2571,3345,2338
5932565.0,600565.0,912,1152,1532,1979,2278,2529,2822,2774,3741,2672
5932565.0,600575.0,1066,1338,1788,1979,2278,2529,2624,2774,3741,2672
5932565.0,600585.0,1126,1372,1938,2129,2188,2370,2610,2652,4013,2863
5932565.0,600595.0,1074,1362,1890,2129,2188,2370,2536,2652,4013,2863
5932565.0,600605.0,1096,1372,1838,1989,2104,2185,2470,2466,3904,2772
5932565.0,600615.0,1068,1338,1820,1989,2104,2185,2352,2466,3904,2772
5932565.0,600625.0,1062,1296,1802,1970,2046,2199,2352,2441,3936,2782
5932565.0,600635.0,1042,1278,1758,1970,2046,2199,2360,2441,3936,2782
5932565.0,600645.0,1072,1312,1802,1964,2048,2204,2400,2481,4001,2840
5932565.0,600655.0,1072,1348,1824,1964,2048,2204,2424,2481,4001,2840
5932565.0,600665.0,1106,1334,1792,1985,2081,2226,2396,2484,4037,2882
5932565.0,600675.0,1052,1338,1786,1985,2081,2226,2404,2484,4037,2882
5932565.0,600685.0,1034,1296,1746,1983,2089,2225,2376,2501,4062,2870
5932565.0,600695.0,1004,1268,1722,1983,2089,2225,2364,2501,4062,2870
5932565.0,600705.0,992,1240,1744,1948,2097,2206,2344,2484,3995,2825
5932565.0,600715.0,1018,1294,1732,1948,2097,2206,2372,2484,3995,2825
5932565.0,600725.0,1028,1290,1736,1947,2042,2194,2336,2490,3968,2819
5932565.0,600735.0,978,1284,1752,1947,2042,2194,2330,2490,3968,2819
5932565.0,600745.0,1054,1304,1748,1990,2074,2225,2394,2453,4005,2892
5932565.0,600755.0,1048,1346,1782,1990,2074,2225,2430,2453,4005,2892
5932565.0,600765.0,1078,1346,1820,2071,2159,2315,2518,2572,4079,2974
5932565.0,600775.0,1076,1378,1886,2071,2159,2315,2512,2572,4079,2974
5932565.0,600785.0,1078,1396,1890,2138,2232,2394,2640,2618,4021,3029
5932565.0,600795.0,1172,1430,1914,2138,2232,2394,2596,2618,4021,3029
5932565.0,600805.0,1102,1432,1860,2018,2205,2292,2590,2602,3938,2950
5932565.0,600815.0,1030,1322,1736,2018,2205,2292,2436,2602,3938,2950
5932565.0,600825.0,819,1160,1464,1818,2126,2362,2422,2664,3464,2670
5932565.0,600835.0,575,809,1084,1818,2126,2362,2540,2664,3464,2670
5932565.0,600845.0,416,690,872,1540,2037,2350,2254,2669,3121,2191
5932565.0,600855.0,443,576,822,1540,2037,2350,2454,2669,3121,2191
5932565.0,600865.0,616,920,1102,1139,1887,2086,2662,2295,2506,1729
5932565.0,600875.0,348,540,648,1139,1887,2086,2288,2295,2506,1729
5932565.0,600885.0,242,444,504,1020,1991,2464,2880,2787,1919,1053
5932565.0,600895.0,265,422,543,1020,1991,2464,2780,2787,1919,1053
5932565.0,600905.0,264,487,570,894,1753,2063,2378,2355,1877,1172
5932565.0,600915.0,184,302,360,894,1753,2063,1708,2355,1877,1172
5932565.0,600925.0,195,333,374,943,2047,2337,2364,2703,1964,1099
5932565.0,600935.0,263,451,565,943,2047,2337,2500,2703,1964,1099
5932565.0,600945.0,368,566,702,1090,1801,2119,2042,2451,2110,1333
5932565.0,600955.0,392,532,730,1090,1801,2119,2034,2451,2110,1333
5932565.0,600965.0,284,446,548,935,1712,1963,1672,2273,1902,1100
5932565.0,600975.0,305,435,488,935,1712,1963,2314,2273,1902,1100
5932565.0,600985.0,341,509,614,873,1687,1877,2640,2183,1844,1060
5932565.0,600995.0,335,494,650,873,1687,1877,2120,2183,1844,1060
5932565.0,601005.0,385,540,674,965,1663,1830,2080,2187,2106,1241
5932565.0,601015.0,384,566,750,965,1663,1830,2008,2187,2106,1241
5932565.0,601025.0,361,554,668,964,1694,2024,2026,2299,1961,1122
5932565.0,601035.0,282,464,582,964,1694,2024,2308,2299,1961,1122
5932565.0,601045.0,270,424,538,821,1572,1815,1970,1961,1642,964
5932565.0,601055.0,198,312,371,821,1572,1815,1240,1961,1642,964
5932565.0,601065.0,109,200,235,653,1673,1964,1538,2160,1334,787
5932565.0,601075.0,186,386,442,653,1673,1964,2196,2160,1334,787
5932565.0,601085.0,276,508,551,974,2054,2464,2922,2888,1650,879
5932565.0,601095.0,228,426,512,974,2054,2464,2552,2888,1650,879
5932565.0,601105.0,342,535,670,1058,1971,2210,2686,2549,1977,1256
5932565.0,601115.0,420,650,835,1058,1971,2210,2486,2549,1977,1256
5932565.0,601125.0,363,526,661,1106,1948,2193,2034,2391,1981,1197
5932565.0,601135.0,286,498,526,1106,1948,2193,2576,2391,1981,1197
5932565.0,601145.0,258,426,442,917,1920,2454,2484,2626,1660,975
5932565.0,601155.0,176,310,392,917,1920,2454,2076,2626,1660,975
5932565.0,601165.0,213,431,466,979,1958,2474,2540,2761,1750,952
5932565.0,601175.0,215,414,436,979,1958,2474,2566,2761,1750,952
5932565.0,601185.0,181,378,365,848,1967,2190,2258,2675,1654,947
5932565.0,601195.0,166,350,351,848,1967,2190,2334,2675,1654,947
5932565.0,601205.0,223,464,434,896,1993,2466,2690,2853,1612,855
5932565.0,601215.0,244,430,463,896,1993,2466,2518,2853,1612,855
5932565.0,601225.0,193,382,387,921,1781,2204,2502,2555,1633,923
5932565.0,601235.0,299,522,642,921,1781,2204,2668,2555,1633,923
5932565.0,601245.0,324,500,540,733,1451,1635,1562,1830,1212,797
5932565.0,601255.0,268,450,454,733,1451,1635,1108,1830,1212,797
5932565.0,601265.0,292,527,511,678,1008,1085,1176,1062,975,558
5932565.0,601275.0,349,568,558,678,1008,1085,1440,1062,975,558
5932565.0,601285.0,295,514,524,640,1329,1497,2024,1578,1134,669
5932565.0,601295.0,179,359,386,640,1329,1497,1530,1578,1134,669
5932565.0,601305.0,278,468,567,1127,2036,2356,2118,2457,1909,1102
5932565.0,601315.0,486,718,952,1127,2036,2356,2562,2457,1909,1102
5932565.0,601325.0,503,732,980,1147,1819,1994,2526,2305,2200,1420
5932565.0,601335.0,382,576,764,1147,1819,1994,1890,2305,2200,1420
5932565.0,601345.0,290,474,596,1007,1798,2268,2128,2478,1996,1187
5932565.0,601355.0,272,471,545,1007,1798,2268,2746,2478,1996,1187
5932565.0,601365.0,273,463,581,1063,1844,2259,2348,2503,2050,1212
5932565.0,601375.0,367,557,688,1063,1844,2259,2458,2503,2050,1212
5932555.0,600195.0,749,1008,1238,1671,2171,2381,2396,2630,3408,2227
5932555.0,600205.0,785,1052,1294,1612,2098,2305,2418,2547,3332,2133
5932555.0,600215.0,840,1126,1396,1612,2098,2305,2452,2547,3332,2133
5932555.0,600225.0,746,1080,1296,1529,2071,2280,2468,2534,3128,2047
5932555.0,600235.0,742,966,1184,1529,2071,2280,2408,2534,3128,2047
5932555.0,600245.0,818,1148,1384,1675,2212,2460,2548,2668,3077,1969
5932555.0,600255.0,811,1214,1484,1675,2212,2460,2632,2668,3077,1969
5932555.0,600265.0,594,940,1162,1572,2327,2540,2686,2843,3056,1802
5932555.0,600275.0,579,834,1080,1572,2327,2540,2774,2843,3056,1802
5932555.0,600285.0,572,858,1034,1499,2269,2532,2662,2783,2936,1621
5932555.0,600295.0,526,854,984,1499,2269,2532,2580,2783,2936,1621
5932555.0,600305.0,540,826,962,1472,2234,2531,2620,2794,2885,1585
5932555.0,600315.0,531,838,968,1472,2234,2531,2692,2794,2885,1585
5932555.0,600325.0,498,833,1019,1567,2298,2504,2776,2817,2947,1642
5932555.0,600335.0,522,824,1000,1567,2298,2504,2714,2817,2947,1642
5932555.0,600345.0,542,846,1010,1438,2071,2244,2436,2486,2912,1643
5932555.0,600355.0,586,849,1048,1438,2071,2244,2260,2486,2912,1643
5932555.0,600365.0,580,835,1040,1413,1870,2061,2234,2350,3007,1721
5932555.0,600375.0,606,896,1086,1413,1870,2061,2198,2350,3007,1721
5932555.0,600385.0,581,862,1104,1424,1975,2106,2182,2386,3186,1841
5932555.0,600395.0,559,830,1062,1424,1975,2106,2256,2386,3186,1841
5932555.0,600405.0,540,805,1084,1632,2190,2488,2430,2801,3324,1909
5932555.0,600415.0,542,874,1078,1632,2190,2488,2658,2801,3324,1909
5932555.0,600425.0,536,874,1030,1624,2219,2488,2640,2762,3314,1940
5932555.0,600435.0,557,877,1020,1624,2219,2488,2500,2762,3314,1940
5932555.0,600445.0,560,855,975,1459,2064,2253,2482,2477,3171,1829
5932555.0,600455.0,574,844,1005,1459,2064,2253,2282,2477,3171,1829
5932555.0,600465.0,566,832,976,1441,2056,2258,2338,2493,3103,1765
5932555.0,600475.0,538,792,922,1441,2056,2258,2236,2493,3103,1765
5932555.0,600485.0,524,770,926,1391,1897,2179,2132,2402,3034,1757
5932555.0,600495.0,514,756,930,1391,1897,2179,2180,2402,3034,1757
5932555.0,600505.0,500,758,936,1262,1785,1954,2094,2206,3035,1800
5932555.0,600515.0,483,706,912,1262,1785,1954,1946,2206,3035,1800
5932555.0,600525.0,647,862,1076,1219,1681,1675,2038,2000,2731,1919
5932555.0,600535.0,660,865,1138,1219,1681,1675,1932,2000,2731,1919
5932555.0,600545.0,366,632,734,1095,1659,1904,2188,2290,2124,1328
5932555.0,600555.0,363,574,692,1095,1659,1904,2764,2290,2124,1328
5932555.0,600565.0,506,778,972,1534,2255,2367,3030,2805,2816,1923
5932555.0,600575.0,861,1166,1560,1534,2255,2367,2920,2805,2816,1923
5932555.0,600585.0,1100,1386,1876,2033,2178,2338,2596,2682,3774,2721
5932555.0,600595.0,1124,1404,1882,2033,2178,2338,2530,2682,3774,2721
5932555.0,600605.0,1122,1366,1826,2117,2201,2345,2454,2674,3912,2861
5932555.0,600615.0,1102,1382,1866,2117,2201,2345,2448,2674,3912,2861
5932555.0,600625.0,1148,1470,1902,2102,2185,2298,2492,2577,4029,2893
5932555.0,600635.0,1094,1356,1852,2102,2185,2298,2474,2577,4029,2893
5932555.0,600645.0,1104,1390,1870,2000,2126,2224,2514,2475,3974,2859
5932555.0,600655.0,1078,1374,1856,2000,2126,2224,2464,2475,3974,2859
5932555.0,600665.0,1004,1312,1770,1943,2031,2179,2354,2448,3991,2852
5932555.0,600675.0,980,1290,1696,1943,2031,2179,2298,2448,3991,2852
5932555.0,600685.0,990,1224,1696,1930,2015,2164,2322,2433,4013,2881
5932555.0,600695.0,1010,1290,1734,1930,2015,2164,2322,2433,4013,2881
5932555.0,600705.0,997,1266,1716,2021,2149,2285,2344,2556,4048,2948
5932555.0,600715.0,1028,1328,1800,2021,2149,2285,2426,2556,4048,2948
5932555.0,600725.0,1080,1332,1830,2089,2130,2280,2500,2657,4018,3001
5932555.0,600735.0,1048,1284,1762,2089,2130,2280,2410,2657,4018,3001
5932555.0,600745.0,1060,1354,1842,2071,2349,2412,2480,2749,3878,2986
5932555.0,600755.0,1188,1430,1906,2071,2349,2412,2636,2749,3878,2986
5932555.0,600765.0,1146,1492,1982,2026,2312,2520,2728,2796,3777,2878
5932555.0,600775.0,1132,1430,1922,2026,2312,2520,2620,2796,3777,2878
5932555.0,600785.0,1042,1406,1842,1699,2104,2248,2548,2583,3464,2542
5932555.0,600795.0,918,1198,1550,1699,2104,2248,2508,2583,3464,2542
5932555.0,600805.0,766,1098,1392,1450,1925,2297,2382,2528,2954,2048
5932555.0,600815.0,564,866,1124,1450,1925,2297,2132,2528,2954,2048
5932555.0,600825.0,468,678,794,1135,1820,2249,2208,2543,2404,1597
5932555.0,600835.0,406,689,892,1135,1820,2249,2562,2543,2404,1597
5932555.0,600845.0,460,648,810,1025,1972,2080,2114,2405,2127,1333
5932555.0,600855.0,393,570,744,1025,1972,2080,2544,2405,2127,1333
